Transport,Start,End,Distance
台北捷運,南京復興,小南門,5.12
台北捷運,南京復興,頂溪,7.05
台北捷運,南京復興,永安市場,8.38
台北捷運,南京復興,景安,9.46
台北捷運,南京復興,南勢角,10.27
台北捷運,南京復興,台大醫院,3.58
台北捷運,南京復興,台北車站,2.95
台北捷運,南京復興,台北車站,2.95
台北捷運,南京復興,中山,2.29
台北捷運,南京復興,雙連,2.84
台北捷運,南京復興,民權西路,3.37
台北捷運,南京復興,圓山,4.4
台北捷運,南京復興,劍潭,5.92
台北捷運,南京復興,士林,7.01
台北捷運,南京復興,芝山,8.11
台北捷運,南京復興,明德,8.99
台北捷運,南京復興,石牌,9.59
台北捷運,南京復興,唭哩岸,10.85
台北捷運,南京復興,奇岩,11.68
台北捷運,南京復興,北投,12.44
台北捷運,南京復興,新北投,13.47
台北捷運,南京復興,復興崗,14.05
台北捷運,南京復興,忠義,15.5
台北捷運,南京復興,關渡,16.37
台北捷運,南京復興,竹圍,18.51
台北捷運,南京復興,紅樹林,20.42
台北捷運,南京復興,淡水,22.51
台北捷運,南京復興,頂埔,18.93
台北捷運,南京復興,永寧,16.99
台北捷運,南京復興,土城,15.88
台北捷運,南京復興,海山,14.41
台北捷運,南京復興,亞東醫院,12.77
台北捷運,南京復興,府中,11.49
台北捷運,南京復興,板橋,10.83
台北捷運,南京復興,新埔,9.56
台北捷運,南京復興,江子翠,8.69
台北捷運,南京復興,龍山寺,5.61
台北捷運,南京復興,西門,4.3
台北捷運,南京復興,善導寺,3.07
台北捷運,南京復興,忠孝新生,2.14
台北捷運,南京復興,忠孝復興,1.27
台北捷運,南京復興,忠孝敦化,1.94
台北捷運,南京復興,國父紀念館,2.66
台北捷運,南京復興,市政府,3.51
台北捷運,南京復興,永春,4.49
台北捷運,南京復興,後山埤,5.31
台北捷運,南京復興,昆陽,6.67
台北捷運,南京復興,南港,8.09
台北捷運,南京復興,南港展覽館,9.18
台北捷運,南京復興,象山,4.88
台北捷運,南京復興,台北101/世貿,4.14
台北捷運,南京復興,信義安和,3.15
台北捷運,南京復興,大安,2.16
台北捷運,南京復興,大安森林公園,2.95
台北捷運,南京復興,北門,3.55
台北捷運,南京復興,中山,2.29
台北捷運,南京復興,松江南京,0.99
台北捷運,南京復興,南京復興,0
台北捷運,南京復興,台北小巨蛋,0.94
台北捷運,南京復興,南京三民,2.14
台北捷運,南京復興,松山,3.49
台北捷運,南京復興,輔大,12.97
台北捷運,南京復興,新莊,11.23
台北捷運,南京復興,頭前庄,10.21
台北捷運,南京復興,先嗇宮,8.94
台北捷運,南京復興,三重,7.22
台北捷運,南京復興,菜寮,6.35
台北捷運,南京復興,台北橋,5.36
台北捷運,南京復興,大橋頭,4.03
台北捷運,南京復興,民權西路,3.37
台北捷運,南京復興,中山國小,2.74
台北捷運,南京復興,行天宮,1.79
台北捷運,南京復興,松江南京,0.99
台北捷運,南京復興,忠孝新生,2.14
台北捷運,南京復興,東門,3.34
台北捷運,南京復興,蘆洲,10.04
台北捷運,南京復興,三民高中,8.87
台北捷運,南京復興,徐匯中學,7.97
台北捷運,南京復興,三和國中,7.14
台北捷運,南京復興,三重國小,5.91
台北捷運,南京復興,迴龍,15.74
台北捷運,南京復興,丹鳳,14.34
台北捷運,南京復興,大坪林,10.46
台北捷運,南京復興,十四張,12.01
台北捷運,南京復興,秀朗橋,11.45
台北捷運,南京復興,景平,10.55
台北捷運,南京復興,景安,9.46
台北捷運,南京復興,中和,10.99
台北捷運,南京復興,橋和,11.62
台北捷運,南京復興,中原,12.36
台北捷運,南京復興,板新,11.73
台北捷運,南京復興,板橋,10.83
台北捷運,南京復興,新埔民生,9.56
台北捷運,南京復興,頭前庄,10.21
台北捷運,南京復興,幸福,11.37
台北捷運,南京復興,新北產業園區,12.61
台北捷運,台北小巨蛋,松山機場,3.35
台北捷運,台北小巨蛋,中山國中,1.87
台北捷運,台北小巨蛋,南京復興,0.94
台北捷運,台北小巨蛋,忠孝復興,2.21
台北捷運,台北小巨蛋,大安,3.1
台北捷運,台北小巨蛋,科技大樓,3.85
台北捷運,台北小巨蛋,六張犁,4.98
台北捷運,台北小巨蛋,麟光,5.8
台北捷運,台北小巨蛋,辛亥,7.4
台北捷運,台北小巨蛋,萬芳醫院,8.16
台北捷運,台北小巨蛋,萬芳社區,9.3
台北捷運,台北小巨蛋,木柵,9.82
台北捷運,台北小巨蛋,動物園,10.5
台北捷運,台北小巨蛋,大直,5.93
台北捷運,台北小巨蛋,劍南路,7.26
台北捷運,台北小巨蛋,西湖,8.55
台北捷運,台北小巨蛋,港墘,9.37
台北捷運,台北小巨蛋,文德,10.39
台北捷運,台北小巨蛋,內湖,11.51
台北捷運,台北小巨蛋,大湖公園,12.38
台北捷運,台北小巨蛋,葫洲,12.66
台北捷運,台北小巨蛋,東湖,11.81
台北捷運,台北小巨蛋,南港軟體園區,10.77
台北捷運,台北小巨蛋,南港展覽館,10.12
台北捷運,台北小巨蛋,小碧潭,14.2
台北捷運,台北小巨蛋,新店,14.26
台北捷運,台北小巨蛋,新店區公所,13.15
台北捷運,台北小巨蛋,七張,12.25
台北捷運,台北小巨蛋,大坪林,11.4
台北捷運,台北小巨蛋,景美,10.25
台北捷運,台北小巨蛋,萬隆,9.19
台北捷運,台北小巨蛋,公館,7.63
台北捷運,台北小巨蛋,台電大樓,6.73
台北捷運,台北小巨蛋,古亭,5.85
台北捷運,台北小巨蛋,中正紀念堂,5.51
台北捷運,台北小巨蛋,小南門,6.06
台北捷運,台北小巨蛋,頂溪,7.99
台北捷運,台北小巨蛋,永安市場,9.32
台北捷運,台北小巨蛋,景安,10.4
台北捷運,台北小巨蛋,南勢角,11.21
台北捷運,台北小巨蛋,台大醫院,4.52
台北捷運,台北小巨蛋,台北車站,3.89
台北捷運,台北小巨蛋,台北車站,3.89
台北捷運,台北小巨蛋,中山,3.23
台北捷運,台北小巨蛋,雙連,3.78
台北捷運,台北小巨蛋,民權西路,4.31
台北捷運,台北小巨蛋,圓山,5.34
台北捷運,台北小巨蛋,劍潭,6.86
台北捷運,台北小巨蛋,士林,7.95
台北捷運,台北小巨蛋,芝山,9.05
台北捷運,台北小巨蛋,明德,9.93
台北捷運,台北小巨蛋,石牌,10.53
台北捷運,台北小巨蛋,唭哩岸,11.79
台北捷運,台北小巨蛋,奇岩,12.62
台北捷運,台北小巨蛋,北投,13.38
台北捷運,台北小巨蛋,新北投,14.41
台北捷運,台北小巨蛋,復興崗,14.99
台北捷運,台北小巨蛋,忠義,16.44
台北捷運,台北小巨蛋,關渡,17.31
台北捷運,台北小巨蛋,竹圍,19.45
台北捷運,台北小巨蛋,紅樹林,21.36
台北捷運,台北小巨蛋,淡水,23.45
台北捷運,台北小巨蛋,頂埔,19.87
台北捷運,台北小巨蛋,永寧,17.93
台北捷運,台北小巨蛋,土城,16.82
台北捷運,台北小巨蛋,海山,15.35
台北捷運,台北小巨蛋,亞東醫院,13.71
台北捷運,台北小巨蛋,府中,12.42
台北捷運,台北小巨蛋,板橋,11.77
台北捷運,台北小巨蛋,新埔,10.49
台北捷運,台北小巨蛋,江子翠,9.63
台北捷運,台北小巨蛋,龍山寺,6.55
台北捷運,台北小巨蛋,西門,5.24
台北捷運,台北小巨蛋,善導寺,4.01
台北捷運,台北小巨蛋,忠孝新生,3.08
台北捷運,台北小巨蛋,忠孝復興,2.21
台北捷運,台北小巨蛋,忠孝敦化,2.87
台北捷運,台北小巨蛋,國父紀念館,3.6
台北捷運,台北小巨蛋,市政府,4.44
台北捷運,台北小巨蛋,永春,5.43
台北捷運,台北小巨蛋,後山埤,6.25
台北捷運,台北小巨蛋,昆陽,7.61
台北捷運,台北小巨蛋,南港,9.03
台北捷運,台北小巨蛋,南港展覽館,10.12
台北捷運,台北小巨蛋,象山,5.82
台北捷運,台北小巨蛋,台北101/世貿,5.08
台北捷運,台北小巨蛋,信義安和,4.09
台北捷運,台北小巨蛋,大安,3.1
台北捷運,台北小巨蛋,大安森林公園,3.89
台北捷運,台北小巨蛋,北門,4.49
台北捷運,台北小巨蛋,中山,3.23
台北捷運,台北小巨蛋,松江南京,1.93
台北捷運,台北小巨蛋,南京復興,0.94
台北捷運,台北小巨蛋,台北小巨蛋,0
台北捷運,台北小巨蛋,南京三民,1.2
台北捷運,台北小巨蛋,松山,2.55
台北捷運,台北小巨蛋,輔大,13.91
台北捷運,台北小巨蛋,新莊,12.17
台北捷運,台北小巨蛋,頭前庄,11.15
台北捷運,台北小巨蛋,先嗇宮,9.88
台北捷運,台北小巨蛋,三重,8.16
台北捷運,台北小巨蛋,菜寮,7.29
台北捷運,台北小巨蛋,台北橋,6.3
台北捷運,台北小巨蛋,大橋頭,4.97
台北捷運,台北小巨蛋,民權西路,4.31
台北捷運,台北小巨蛋,中山國小,3.68
台北捷運,台北小巨蛋,行天宮,2.73
台北捷運,台北小巨蛋,松江南京,1.93
台北捷運,台北小巨蛋,忠孝新生,3.08
台北捷運,台北小巨蛋,東門,4.28
台北捷運,台北小巨蛋,蘆洲,10.98
台北捷運,台北小巨蛋,三民高中,9.81
台北捷運,台北小巨蛋,徐匯中學,8.91
台北捷運,台北小巨蛋,三和國中,8.08
台北捷運,台北小巨蛋,三重國小,6.85
台北捷運,台北小巨蛋,迴龍,16.68
台北捷運,台北小巨蛋,丹鳳,15.28
台北捷運,台北小巨蛋,大坪林,11.4
台北捷運,台北小巨蛋,十四張,12.95
台北捷運,台北小巨蛋,秀朗橋,12.39
台北捷運,台北小巨蛋,景平,11.49
台北捷運,台北小巨蛋,景安,10.4
台北捷運,台北小巨蛋,中和,11.93
台北捷運,台北小巨蛋,橋和,12.56
台北捷運,台北小巨蛋,中原,13.3
台北捷運,台北小巨蛋,板新,12.67
台北捷運,台北小巨蛋,板橋,11.77
台北捷運,台北小巨蛋,新埔民生,10.49
台北捷運,台北小巨蛋,頭前庄,11.15
台北捷運,台北小巨蛋,幸福,12.31
台北捷運,台北小巨蛋,新北產業園區,13.55
台北捷運,南京三民,松山機場,4.55
台北捷運,南京三民,中山國中,3.07
台北捷運,南京三民,南京復興,2.14
台北捷運,南京三民,忠孝復興,3.4
台北捷運,南京三民,大安,4.3
台北捷運,南京三民,科技大樓,5.04
台北捷運,南京三民,六張犁,6.18
台北捷運,南京三民,麟光,7
台北捷運,南京三民,辛亥,8.59
台北捷運,南京三民,萬芳醫院,9.36
台北捷運,南京三民,萬芳社區,10.5
台北捷運,南京三民,木柵,11.01
台北捷運,南京三民,動物園,11.69
台北捷運,南京三民,大直,7.13
台北捷運,南京三民,劍南路,8.46
台北捷運,南京三民,西湖,9.74
台北捷運,南京三民,港墘,10.57
台北捷運,南京三民,文德,11.58
台北捷運,南京三民,內湖,12.71
台北捷運,南京三民,大湖公園,13.58
台北捷運,南京三民,葫洲,13.86
台北捷運,南京三民,東湖,13
台北捷運,南京三民,南港軟體園區,11.96
台北捷運,南京三民,南港展覽館,11.32
台北捷運,南京三民,小碧潭,15.39
台北捷運,南京三民,新店,15.46
台北捷運,南京三民,新店區公所,14.35
台北捷運,南京三民,七張,13.45
台北捷運,南京三民,大坪林,12.6
台北捷運,南京三民,景美,11.45
台北捷運,南京三民,萬隆,10.39
台北捷運,南京三民,公館,8.83
台北捷運,南京三民,台電大樓,7.93
台北捷運,南京三民,古亭,7.05
台北捷運,南京三民,中正紀念堂,6.7
台北捷運,南京三民,小南門,7.25
台北捷運,南京三民,頂溪,9.19
台北捷運,南京三民,永安市場,10.52
台北捷運,南京三民,景安,11.6
台北捷運,南京三民,南勢角,12.41
台北捷運,南京三民,台大醫院,5.71
台北捷運,南京三民,台北車站,5.08
台北捷運,南京三民,台北車站,5.08
台北捷運,南京三民,中山,4.42
台北捷運,南京三民,雙連,4.97
台北捷運,南京三民,民權西路,5.5
台北捷運,南京三民,圓山,6.53
台北捷運,南京三民,劍潭,8.05
台北捷運,南京三民,士林,9.14
台北捷運,南京三民,芝山,10.24
台北捷運,南京三民,明德,11.12
台北捷運,南京三民,石牌,11.72
台北捷運,南京三民,唭哩岸,12.98
台北捷運,南京三民,奇岩,13.81
台北捷運,南京三民,北投,14.57
台北捷運,南京三民,新北投,15.6
台北捷運,南京三民,復興崗,16.18
台北捷運,南京三民,忠義,17.63
台北捷運,南京三民,關渡,18.5
台北捷運,南京三民,竹圍,20.64
台北捷運,南京三民,紅樹林,22.55
台北捷運,南京三民,淡水,24.64
台北捷運,南京三民,頂埔,21.07
台北捷運,南京三民,永寧,19.12
台北捷運,南京三民,土城,18.01
台北捷運,南京三民,海山,16.55
台北捷運,南京三民,亞東醫院,14.9
台北捷運,南京三民,府中,13.62
台北捷運,南京三民,板橋,12.97
台北捷運,南京三民,新埔,11.69
台北捷運,南京三民,江子翠,10.83
台北捷運,南京三民,龍山寺,7.75
台北捷運,南京三民,西門,6.43
台北捷運,南京三民,善導寺,5.21
台北捷運,南京三民,忠孝新生,4.27
台北捷運,南京三民,忠孝復興,3.4
台北捷運,南京三民,忠孝敦化,4.07
台北捷運,南京三民,國父紀念館,4.8
台北捷運,南京三民,市政府,5.64
台北捷運,南京三民,永春,6.63
台北捷運,南京三民,後山埤,7.44
台北捷運,南京三民,昆陽,8.8
台北捷運,南京三民,南港,10.23
台北捷運,南京三民,南港展覽館,11.32
台北捷運,南京三民,象山,7.01
台北捷運,南京三民,台北101/世貿,6.28
台北捷運,南京三民,信義安和,5.29
台北捷運,南京三民,大安,4.3
台北捷運,南京三民,大安森林公園,5.09
台北捷運,南京三民,北門,5.69
台北捷運,南京三民,中山,4.42
台北捷運,南京三民,松江南京,3.13
台北捷運,南京三民,南京復興,2.14
台北捷運,南京三民,台北小巨蛋,1.2
台北捷運,南京三民,南京三民,0
台北捷運,南京三民,松山,1.35
台北捷運,南京三民,輔大,15.11
台北捷運,南京三民,新莊,13.37
台北捷運,南京三民,頭前庄,12.35
台北捷運,南京三民,先嗇宮,11.08
台北捷運,南京三民,三重,9.35
台北捷運,南京三民,菜寮,8.49
台北捷運,南京三民,台北橋,7.5
台北捷運,南京三民,大橋頭,6.17
台北捷運,南京三民,民權西路,5.5
台北捷運,南京三民,中山國小,4.87
台北捷運,南京三民,行天宮,3.93
台北捷運,南京三民,松江南京,3.13
台北捷運,南京三民,忠孝新生,4.27
台北捷運,南京三民,東門,5.47
台北捷運,南京三民,蘆洲,12.18
台北捷運,南京三民,三民高中,11.01
台北捷運,南京三民,徐匯中學,10.11
台北捷運,南京三民,三和國中,9.28
台北捷運,南京三民,三重國小,8.04
台北捷運,南京三民,迴龍,17.88
台北捷運,南京三民,丹鳳,16.48
台北捷運,南京三民,大坪林,12.6
台北捷運,南京三民,十四張,14.15
台北捷運,南京三民,秀朗橋,13.59
台北捷運,南京三民,景平,12.68
台北捷運,南京三民,景安,11.6
台北捷運,南京三民,中和,13.13
台北捷運,南京三民,橋和,13.76
台北捷運,南京三民,中原,14.49
台北捷運,南京三民,板新,13.86
台北捷運,南京三民,板橋,12.97
台北捷運,南京三民,新埔民生,11.69
台北捷運,南京三民,頭前庄,12.35
台北捷運,南京三民,幸福,13.51
台北捷運,南京三民,新北產業園區,14.75
台北捷運,松山,松山機場,5.9
台北捷運,松山,中山國中,4.42
台北捷運,松山,南京復興,3.49
台北捷運,松山,忠孝復興,4.76
台北捷運,松山,大安,5.65
台北捷運,松山,科技大樓,6.4
台北捷運,松山,六張犁,7.53
台北捷運,松山,麟光,8.35
台北捷運,松山,辛亥,9.95
台北捷運,松山,萬芳醫院,10.71
台北捷運,松山,萬芳社區,11.85
台北捷運,松山,木柵,12.37
台北捷運,松山,動物園,13.05
台北捷運,松山,大直,8.48
台北捷運,松山,劍南路,9.81
台北捷運,松山,西湖,11.1
台北捷運,松山,港墘,11.92
台北捷運,松山,文德,12.94
台北捷運,松山,內湖,14.06
台北捷運,松山,大湖公園,14.93
台北捷運,松山,葫洲,15.21
台北捷運,松山,東湖,14.36
台北捷運,松山,南港軟體園區,13.32
台北捷運,松山,南港展覽館,12.67
台北捷運,松山,小碧潭,16.75
台北捷運,松山,新店,16.81
台北捷運,松山,新店區公所,15.7
台北捷運,松山,七張,14.8
台北捷運,松山,大坪林,13.95
台北捷運,松山,景美,12.8
台北捷運,松山,萬隆,11.74
台北捷運,松山,公館,10.18
台北捷運,松山,台電大樓,9.28
台北捷運,松山,古亭,8.4
台北捷運,松山,中正紀念堂,8.06
台北捷運,松山,小南門,8.61
台北捷運,松山,頂溪,10.54
台北捷運,松山,永安市場,11.87
台北捷運,松山,景安,12.95
台北捷運,松山,南勢角,13.76
台北捷運,松山,台大醫院,7.07
台北捷運,松山,台北車站,6.44
台北捷運,松山,台北車站,6.44
台北捷運,松山,中山,5.78
台北捷運,松山,雙連,6.33
台北捷運,松山,民權西路,6.86
台北捷運,松山,圓山,7.89
台北捷運,松山,劍潭,9.41
台北捷運,松山,士林,10.5
台北捷運,松山,芝山,11.6
台北捷運,松山,明德,12.48
台北捷運,松山,石牌,13.08
台北捷運,松山,唭哩岸,14.34
台北捷運,松山,奇岩,15.17
台北捷運,松山,北投,15.93
台北捷運,松山,新北投,16.96
台北捷運,松山,復興崗,17.54
台北捷運,松山,忠義,18.99
台北捷運,松山,關渡,19.86
台北捷運,松山,竹圍,22
台北捷運,松山,紅樹林,23.91
台北捷運,松山,淡水,26
台北捷運,松山,頂埔,22.42
台北捷運,松山,永寧,20.48
台北捷運,松山,土城,19.37
台北捷運,松山,海山,17.9
台北捷運,松山,亞東醫院,16.26
台北捷運,松山,府中,14.97
台北捷運,松山,板橋,14.32
台北捷運,松山,新埔,13.04
台北捷運,松山,江子翠,12.18
台北捷運,松山,龍山寺,9.1
台北捷運,松山,西門,7.79
台北捷運,松山,善導寺,6.56
台北捷運,松山,忠孝新生,5.63
台北捷運,松山,忠孝復興,4.76
台北捷運,松山,忠孝敦化,5.42
台北捷運,松山,國父紀念館,6.15
台北捷運,松山,市政府,6.99
台北捷運,松山,永春,7.98
台北捷運,松山,後山埤,8.8
台北捷運,松山,昆陽,10.16
台北捷運,松山,南港,11.58
台北捷運,松山,南港展覽館,12.67
台北捷運,松山,象山,8.37
台北捷運,松山,台北101/世貿,7.63
台北捷運,松山,信義安和,6.64
台北捷運,松山,大安,5.65
台北捷運,松山,大安森林公園,6.44
台北捷運,松山,北門,7.04
台北捷運,松山,中山,5.78
台北捷運,松山,松江南京,4.48
台北捷運,松山,南京復興,3.49
台北捷運,松山,台北小巨蛋,2.55
台北捷運,松山,南京三民,1.35
台北捷運,松山,松山,0
台北捷運,松山,輔大,16.46
台北捷運,松山,新莊,14.72
台北捷運,松山,頭前庄,13.7
台北捷運,松山,先嗇宮,12.43
台北捷運,松山,三重,10.71
台北捷運,松山,菜寮,9.84
台北捷運,松山,台北橋,8.85
台北捷運,松山,大橋頭,7.52
台北捷運,松山,民權西路,6.86
台北捷運,松山,中山國小,6.23
台北捷運,松山,行天宮,5.28
台北捷運,松山,松江南京,4.48
台北捷運,松山,忠孝新生,5.63
台北捷運,松山,東門,6.83
台北捷運,松山,蘆洲,13.53
台北捷運,松山,三民高中,12.36
台北捷運,松山,徐匯中學,11.46
台北捷運,松山,三和國中,10.63
台北捷運,松山,三重國小,9.4
台北捷運,松山,迴龍,19.23
台北捷運,松山,丹鳳,17.83
台北捷運,松山,大坪林,13.95
台北捷運,松山,十四張,15.5
台北捷運,松山,秀朗橋,14.94
台北捷運,松山,景平,14.04
台北捷運,松山,景安,12.95
台北捷運,松山,中和,14.48
台北捷運,松山,橋和,15.11
台北捷運,松山,中原,15.85
台北捷運,松山,板新,15.22
台北捷運,松山,板橋,14.32
台北捷運,松山,新埔民生,13.04
台北捷運,松山,頭前庄,13.7
台北捷運,松山,幸福,14.86
台北捷運,松山,新北產業園區,16.1
台北捷運,輔大,松山機場,15.38
台北捷運,輔大,中山國中,13.9
台北捷運,輔大,南京復興,12.97
台北捷運,輔大,忠孝復興,13.74
台北捷運,輔大,大安,14.25
台北捷運,輔大,科技大樓,14.99
台北捷運,輔大,六張犁,16.13
台北捷運,輔大,麟光,16.95
台北捷運,輔大,辛亥,18.54
台北捷運,輔大,萬芳醫院,19.31
台北捷運,輔大,萬芳社區,20.45
台北捷運,輔大,木柵,20.96
台北捷運,輔大,動物園,21.64
台北捷運,輔大,大直,17.97
台北捷運,輔大,劍南路,19.29
台北捷運,輔大,西湖,20.58
台北捷運,輔大,港墘,21.41
台北捷運,輔大,文德,22.42
台北捷運,輔大,內湖,23.55
台北捷運,輔大,大湖公園,24.41
台北捷運,輔大,葫洲,24.19
台北捷運,輔大,東湖,23.34
台北捷運,輔大,南港軟體園區,22.3
台北捷運,輔大,南港展覽館,21.65
台北捷運,輔大,小碧潭,18.08
台北捷運,輔大,新店,18.15
台北捷運,輔大,新店區公所,17.04
台北捷運,輔大,七張,16.14
台北捷運,輔大,大坪林,15.29
台北捷運,輔大,景美,16.44
台北捷運,輔大,萬隆,15.5
台北捷運,輔大,公館,13.94
台北捷運,輔大,台電大樓,13.04
台北捷運,輔大,古亭,12.16
台北捷運,輔大,中正紀念堂,11.23
台北捷運,輔大,小南門,10.47
台北捷運,輔大,頂溪,13.27
台北捷運,輔大,永安市場,11.94
台北捷運,輔大,景安,10.86
台北捷運,輔大,南勢角,11.67
台北捷運,輔大,台大醫院,11.63
台北捷運,輔大,台北車站,11
台北捷運,輔大,台北車站,11
台北捷運,輔大,中山,10.68
台北捷運,輔大,雙連,10.13
台北捷運,輔大,民權西路,9.6
台北捷運,輔大,圓山,10.63
台北捷運,輔大,劍潭,12.15
台北捷運,輔大,士林,13.24
台北捷運,輔大,芝山,14.34
台北捷運,輔大,明德,15.22
台北捷運,輔大,石牌,15.82
台北捷運,輔大,唭哩岸,17.08
台北捷運,輔大,奇岩,17.91
台北捷運,輔大,北投,18.67
台北捷運,輔大,新北投,19.7
台北捷運,輔大,復興崗,20.28
台北捷運,輔大,忠義,21.73
台北捷運,輔大,關渡,22.6
台北捷運,輔大,竹圍,24.74
台北捷運,輔大,紅樹林,26.65
台北捷運,輔大,淡水,28.74
台北捷運,輔大,頂埔,13.77
台北捷運,輔大,永寧,11.82
台北捷運,輔大,土城,10.71
台北捷運,輔大,海山,9.25
台北捷運,輔大,亞東醫院,7.6
台北捷運,輔大,府中,6.32
台北捷運,輔大,板橋,5.67
台北捷運,輔大,新埔,4.39
台北捷運,輔大,江子翠,5.26
台北捷運,輔大,龍山寺,8.34
台北捷運,輔大,西門,9.65
台北捷運,輔大,善導寺,11.68
台北捷運,輔大,忠孝新生,12.62
台北捷運,輔大,忠孝復興,13.74
台北捷運,輔大,忠孝敦化,14.41
台北捷運,輔大,國父紀念館,15.13
台北捷運,輔大,市政府,15.98
台北捷運,輔大,永春,16.96
台北捷運,輔大,後山埤,17.78
台北捷運,輔大,昆陽,19.14
台北捷運,輔大,南港,20.56
台北捷運,輔大,南港展覽館,21.65
台北捷運,輔大,象山,16.96
台北捷運,輔大,台北101/世貿,16.23
台北捷運,輔大,信義安和,15.23
台北捷運,輔大,大安,14.25
台北捷運,輔大,大安森林公園,13.46
台北捷運,輔大,北門,10.46
台北捷運,輔大,中山,10.68
台北捷運,輔大,松江南京,11.98
台北捷運,輔大,南京復興,12.97
台北捷運,輔大,台北小巨蛋,13.91
台北捷運,輔大,南京三民,15.11
台北捷運,輔大,松山,16.46
台北捷運,輔大,輔大,0
台北捷運,輔大,新莊,1.74
台北捷運,輔大,頭前庄,2.76
台北捷運,輔大,先嗇宮,4.03
台北捷運,輔大,三重,5.75
台北捷運,輔大,菜寮,6.62
台北捷運,輔大,台北橋,7.61
台北捷運,輔大,大橋頭,8.94
台北捷運,輔大,民權西路,9.6
台北捷運,輔大,中山國小,10.31
台北捷運,輔大,行天宮,11.26
台北捷運,輔大,松江南京,11.98
台北捷運,輔大,忠孝新生,12.62
台北捷運,輔大,東門,12.79
台北捷運,輔大,蘆洲,14.95
台北捷運,輔大,三民高中,13.79
台北捷運,輔大,徐匯中學,12.89
台北捷運,輔大,三和國中,12.05
台北捷運,輔大,三重國小,10.82
台北捷運,輔大,迴龍,2.77
台北捷運,輔大,丹鳳,1.37
台北捷運,輔大,大坪林,15.29
台北捷運,輔大,十四張,13.74
台北捷運,輔大,秀朗橋,12.85
台北捷運,輔大,景平,11.95
台北捷運,輔大,景安,10.86
台北捷運,輔大,中和,9.34
台北捷運,輔大,橋和,8.71
台北捷運,輔大,中原,7.97
台北捷運,輔大,板新,6.56
台北捷運,輔大,板橋,5.67
台北捷運,輔大,新埔民生,4.39
台北捷運,輔大,頭前庄,2.76
台北捷運,輔大,幸福,3.91
台北捷運,輔大,新北產業園區,5.15
台北捷運,新莊,松山機場,13.64
台北捷運,新莊,中山國中,12.16
台北捷運,新莊,南京復興,11.23
台北捷運,新莊,忠孝復興,12
台北捷運,新莊,大安,12.51
台北捷運,新莊,科技大樓,13.25
台北捷運,新莊,六張犁,14.39
台北捷運,新莊,麟光,15.21
台北捷運,新莊,辛亥,16.8
台北捷運,新莊,萬芳醫院,17.57
台北捷運,新莊,萬芳社區,18.71
台北捷運,新莊,木柵,19.22
台北捷運,新莊,動物園,19.9
台北捷運,新莊,大直,16.23
台北捷運,新莊,劍南路,17.56
台北捷運,新莊,西湖,18.84
台北捷運,新莊,港墘,19.67
台北捷運,新莊,文德,20.68
台北捷運,新莊,內湖,21.81
台北捷運,新莊,大湖公園,22.67
台北捷運,新莊,葫洲,22.45
台北捷運,新莊,東湖,21.6
台北捷運,新莊,南港軟體園區,20.56
台北捷運,新莊,南港展覽館,19.91
台北捷運,新莊,小碧潭,16.34
台北捷運,新莊,新店,16.41
台北捷運,新莊,新店區公所,15.3
台北捷運,新莊,七張,14.4
台北捷運,新莊,大坪林,13.55
台北捷運,新莊,景美,14.7
台北捷運,新莊,萬隆,13.76
台北捷運,新莊,公館,12.2
台北捷運,新莊,台電大樓,11.3
台北捷運,新莊,古亭,10.42
台北捷運,新莊,中正紀念堂,9.49
台北捷運,新莊,小南門,8.73
台北捷運,新莊,頂溪,11.54
台北捷運,新莊,永安市場,10.21
台北捷運,新莊,景安,9.13
台北捷運,新莊,南勢角,9.94
台北捷運,新莊,台大醫院,9.89
台北捷運,新莊,台北車站,9.26
台北捷運,新莊,台北車站,9.26
台北捷運,新莊,中山,8.94
台北捷運,新莊,雙連,8.39
台北捷運,新莊,民權西路,7.86
台北捷運,新莊,圓山,8.89
台北捷運,新莊,劍潭,10.41
台北捷運,新莊,士林,11.5
台北捷運,新莊,芝山,12.6
台北捷運,新莊,明德,13.48
台北捷運,新莊,石牌,14.08
台北捷運,新莊,唭哩岸,15.34
台北捷運,新莊,奇岩,16.17
台北捷運,新莊,北投,16.93
台北捷運,新莊,新北投,17.96
台北捷運,新莊,復興崗,18.54
台北捷運,新莊,忠義,19.99
台北捷運,新莊,關渡,20.86
台北捷運,新莊,竹圍,23.01
台北捷運,新莊,紅樹林,24.91
台北捷運,新莊,淡水,27.01
台北捷運,新莊,頂埔,12.03
台北捷運,新莊,永寧,10.08
台北捷運,新莊,土城,8.97
台北捷運,新莊,海山,7.51
台北捷運,新莊,亞東醫院,5.86
台北捷運,新莊,府中,4.58
台北捷運,新莊,板橋,3.93
台北捷運,新莊,新埔,2.65
台北捷運,新莊,江子翠,3.52
台北捷運,新莊,龍山寺,6.6
台北捷運,新莊,西門,7.91
台北捷運,新莊,善導寺,9.94
台北捷運,新莊,忠孝新生,10.88
台北捷運,新莊,忠孝復興,12
台北捷運,新莊,忠孝敦化,12.67
台北捷運,新莊,國父紀念館,13.39
台北捷運,新莊,市政府,14.24
台北捷運,新莊,永春,15.22
台北捷運,新莊,後山埤,16.04
台北捷運,新莊,昆陽,17.4
台北捷運,新莊,南港,18.82
台北捷運,新莊,南港展覽館,19.91
台北捷運,新莊,象山,15.22
